,chrom,convs,covers,gene_id,pos2,posratio,cell_id
7651,11,4,700,ENSMUSG00000006057,96072988,0.005714285714285714,control
7652,11,2,868,ENSMUSG00000006057,96072992,0.002304147465437788,control
7653,11,3,1739,ENSMUSG00000006057,96073063,0.0017251293847038527,control
7654,11,1,1783,ENSMUSG00000006057,96073068,0.0005608524957936063,control
7655,11,1,1987,ENSMUSG00000006057,96073090,0.0005032712632108706,control
7656,11,2,2102,ENSMUSG00000006057,96073105,0.0009514747859181732,control
7657,11,1,2195,ENSMUSG00000006057,96073113,0.00045558086560364467,control
7658,11,1,2279,ENSMUSG00000006057,96073126,0.00043878894251864854,control
7659,11,1,2360,ENSMUSG00000006057,96073144,0.000423728813559322,control
7660,11,2,2322,ENSMUSG00000006057,96073152,0.0008613264427217916,control
7661,11,1,2321,ENSMUSG00000006057,96073160,0.00043084877208099956,control
7662,11,1,2273,ENSMUSG00000006057,96073179,0.0004399472063352398,control
7663,11,3,2205,ENSMUSG00000006057,96073184,0.0013605442176870747,control
7664,11,1,2184,ENSMUSG00000006057,96073186,0.0004578754578754579,control
7665,11,1,2162,ENSMUSG00000006057,96073192,0.00046253469010175765,control
7666,11,1,2053,ENSMUSG00000006057,96073208,0.0004870920603994155,control
7667,11,3,1848,ENSMUSG00000006057,96073529,0.0016233766233766235,control
7668,11,1,1541,ENSMUSG00000006057,96073549,0.0006489292667099286,control
7669,11,1,1152,ENSMUSG00000006057,96073582,0.0008680555555555555,control
7670,11,2,1107,ENSMUSG00000006057,96073588,0.0018066847335140017,control
7671,11,1,401,ENSMUSG00000006057,96073672,0.0024937655860349127,control
7672,11,1,417,ENSMUSG00000006057,96073685,0.002398081534772182,control
7673,11,1,327,ENSMUSG00000006057,96073992,0.0030581039755351682,control
7674,11,1,292,ENSMUSG00000006057,96074006,0.003424657534246575,control
7675,11,1,3,ENSMUSG00000083337,96248598,0.3333333333333333,control
7676,11,1,9,ENSMUSG00000083337,96248670,0.1111111111111111,control
7677,11,7,10,ENSMUSG00000083337,96249135,0.7,control
7678,11,3,35,ENSMUSG00000083337,96249225,0.08571428571428572,control
7679,11,2,4,ENSMUSG00000020875,96276407,0.5,control
7680,11,1,226,ENSMUSG00000018666,96789263,0.004424778761061947,control
7681,11,1,197,ENSMUSG00000081249,96795525,0.005076142131979695,control
7682,11,1,196,ENSMUSG00000081249,96795609,0.00510204081632653,control
7683,11,1,196,ENSMUSG00000081249,96795626,0.00510204081632653,control
7684,11,1,332,ENSMUSG00000018666,96801441,0.0030120481927710845,control
7685,11,1,321,ENSMUSG00000018666,96801470,0.003115264797507788,control
7686,11,1,187,ENSMUSG00000018666,96801552,0.0053475935828877,control
7687,11,1,57,ENSMUSG00000018666,96802783,0.017543859649122806,control
7688,11,1,55,ENSMUSG00000018666,96802980,0.01818181818181818,control
7689,11,1,128,ENSMUSG00000018666,96806996,0.0078125,control
7690,11,1,276,ENSMUSG00000018666,96807175,0.0036231884057971015,control
7691,11,1,142,ENSMUSG00000018666,96807321,0.007042253521126761,control
7692,11,3,88,ENSMUSG00000018666,96807368,0.03409090909090909,control
7693,11,1,81,ENSMUSG00000018666,96807369,0.012345679012345678,control
7694,11,2,84,ENSMUSG00000018666,96807821,0.023809523809523808,control
7695,11,1,105,ENSMUSG00000018666,96808124,0.009523809523809525,control
7696,11,2,82,ENSMUSG00000018666,96808146,0.024390243902439025,control
7697,11,1,50,ENSMUSG00000038615,96817469,0.02,control
7698,11,1,63,ENSMUSG00000038615,96817544,0.015873015873015872,control
7699,11,2,52,ENSMUSG00000038615,96817613,0.038461538461538464,control
7700,11,1,23,ENSMUSG00000038615,96817780,0.043478260869565216,control
7701,11,1,6,ENSMUSG00000038615,96827231,0.16666666666666666,control
7702,11,1,54,ENSMUSG00000038615,96828217,0.018518518518518517,control
7703,11,1,77,ENSMUSG00000018672,96861175,0.012987012987012988,control
7704,11,1,7,ENSMUSG00000047040,96935388,0.14285714285714285,control
7705,11,1,282,ENSMUSG00000018659,96937832,0.0035460992907801418,control
7706,11,1,634,ENSMUSG00000018659,96937895,0.0015772870662460567,control
7707,11,1,696,ENSMUSG00000018659,96937926,0.0014367816091954023,control
7708,11,1,709,ENSMUSG00000018659,96937927,0.0014104372355430183,control
7709,11,1,819,ENSMUSG00000018659,96937973,0.001221001221001221,control
7710,11,1,847,ENSMUSG00000018659,96937996,0.0011806375442739079,control
7711,11,1,840,ENSMUSG00000018659,96937999,0.0011904761904761906,control
7712,11,3,842,ENSMUSG00000018659,96938005,0.0035629453681710215,control
7713,11,1,731,ENSMUSG00000018659,96938043,0.0013679890560875513,control
7714,11,1,567,ENSMUSG00000018659,96938082,0.001763668430335097,control
7715,11,2,168,ENSMUSG00000018659,96938232,0.011904761904761904,control
7716,11,2,168,ENSMUSG00000018659,96938233,0.011904761904761904,control
7717,11,1,28,ENSMUSG00000018659,96938916,0.03571428571428571,control
7718,11,1,72,ENSMUSG00000018659,96939320,0.013888888888888888,control
7719,11,1,256,ENSMUSG00000018659,96940066,0.00390625,control
7720,11,1,260,ENSMUSG00000018659,96940890,0.0038461538461538464,control
7721,11,1,226,ENSMUSG00000018659,96940931,0.004424778761061947,control
7722,11,1,121,ENSMUSG00000018659,96942482,0.008264462809917356,control
7723,11,1,51,ENSMUSG00000018678,96953549,0.0196078431372549,control
7724,11,1,24,ENSMUSG00000018678,96953702,0.041666666666666664,control
7725,11,1,4,ENSMUSG00000078700,96964730,0.25,control
7726,11,1,6,ENSMUSG00000078700,96965057,0.16666666666666666,control
7727,11,1,1,ENSMUSG00000038534,97053267,1.0,control
7728,11,1,6,ENSMUSG00000038517,97138566,0.16666666666666666,control
7729,11,1,70,ENSMUSG00000001440,97159717,0.014285714285714285,control
7730,11,1,89,ENSMUSG00000001440,97159735,0.011235955056179775,control
7731,11,1,94,ENSMUSG00000001440,97159776,0.010638297872340425,control
7732,11,1,113,ENSMUSG00000001440,97161597,0.008849557522123894,control
7733,11,1,163,ENSMUSG00000001440,97161636,0.006134969325153374,control
7734,11,1,173,ENSMUSG00000001440,97161713,0.005780346820809248,control
7735,11,1,10,ENSMUSG00000001440,97163989,0.1,control
7736,11,1,15,ENSMUSG00000001440,97164821,0.06666666666666667,control
7737,11,1,36,ENSMUSG00000001441,97205861,0.027777777777777776,control
7738,11,1,36,ENSMUSG00000001441,97205862,0.027777777777777776,control
7739,11,1,68,ENSMUSG00000001441,97206035,0.014705882352941176,control
7740,11,1,22,ENSMUSG00000001441,97206897,0.045454545454545456,control
7741,11,1,59,ENSMUSG00000001441,97206936,0.01694915254237288,control
7742,11,1,60,ENSMUSG00000001441,97206937,0.016666666666666666,control
7743,11,2,90,ENSMUSG00000001441,97207031,0.022222222222222223,control
7744,11,1,58,ENSMUSG00000001441,97207224,0.017241379310344827,control
7745,11,1,23,ENSMUSG00000001441,97242729,0.043478260869565216,control
7746,11,2,117,ENSMUSG00000018882,97328484,0.017094017094017096,control
7747,11,1,116,ENSMUSG00000018882,97328574,0.008620689655172414,control
7748,11,1,105,ENSMUSG00000018882,97328886,0.009523809523809525,control
7749,11,1,33,ENSMUSG00000038485,97398452,0.030303030303030304,control
7750,11,1,139,ENSMUSG00000049807,97502102,0.007194244604316547,control
7751,11,1,147,ENSMUSG00000049807,97502108,0.006802721088435374,control
7752,11,1,137,ENSMUSG00000049807,97502328,0.0072992700729927005,control
7753,11,1,108,ENSMUSG00000049807,97502372,0.009259259259259259,control
7754,11,1,4,ENSMUSG00000038453,97510835,0.25,control
7755,11,1,6,ENSMUSG00000038453,97510885,0.16666666666666666,control
7756,11,1,3,ENSMUSG00000085586,97644861,0.3333333333333333,control
7757,11,1,3,ENSMUSG00000038437,97667141,0.3333333333333333,control
7758,11,2,59,ENSMUSG00000069744,97703908,0.03389830508474576,control
7759,11,1,226,ENSMUSG00000069744,97706835,0.004424778761061947,control
7760,11,1,1192,ENSMUSG00000069744,97711168,0.0008389261744966443,control
7761,11,1,1284,ENSMUSG00000069744,97711175,0.000778816199376947,control
7762,11,1,2152,ENSMUSG00000069744,97711241,0.00046468401486988845,control
7763,11,1,2313,ENSMUSG00000069744,97711254,0.00043233895373973193,control
7764,11,2,2348,ENSMUSG00000069744,97711258,0.0008517887563884157,control
7765,11,2,2385,ENSMUSG00000069744,97711260,0.0008385744234800838,control
7766,11,5,2409,ENSMUSG00000069744,97711262,0.0020755500207555004,control
7767,11,1,2655,ENSMUSG00000069744,97712476,0.0003766478342749529,control
7768,11,2,2602,ENSMUSG00000069744,97712495,0.0007686395080707148,control
7769,11,1,2576,ENSMUSG00000069744,97712500,0.00038819875776397513,control
7770,11,2,2500,ENSMUSG00000069744,97712509,0.0008,control
7771,11,1,1781,ENSMUSG00000069744,97713433,0.0005614823133071309,control
7772,11,1,1743,ENSMUSG00000069744,97713438,0.0005737234652897303,control
7773,11,1,1453,ENSMUSG00000069744,97713464,0.0006882312456985547,control
7774,11,1,1447,ENSMUSG00000069744,97713465,0.000691085003455425,control
7775,11,1,1419,ENSMUSG00000069744,97713470,0.0007047216349541931,control
7776,11,1,1392,ENSMUSG00000069744,97713471,0.0007183908045977011,control
7777,11,3,1355,ENSMUSG00000069744,97713475,0.002214022140221402,control
7778,11,1,1178,ENSMUSG00000069744,97713487,0.0008488964346349745,control
7779,11,3,907,ENSMUSG00000069744,97713498,0.0033076074972436605,control
7780,11,1,40,ENSMUSG00000018547,97715257,0.025,control
7781,11,1,7,ENSMUSG00000018547,97715600,0.14285714285714285,control
7782,11,1,57,ENSMUSG00000018541,97763211,0.017543859649122806,control
7783,11,1,189,ENSMUSG00000071415,97777882,0.005291005291005291,control
7784,11,1,184,ENSMUSG00000071415,97777887,0.005434782608695652,control
7785,11,1,115,ENSMUSG00000071415,97777983,0.008695652173913044,control
7786,11,1,306,ENSMUSG00000071415,97778020,0.0032679738562091504,control
7787,11,1,388,ENSMUSG00000071415,97778029,0.002577319587628866,control
7788,11,1,1458,ENSMUSG00000071415,97778038,0.0006858710562414266,control
7789,11,2,2734,ENSMUSG00000071415,97778050,0.000731528895391368,control
7790,11,2,3408,ENSMUSG00000071415,97778066,0.0005868544600938967,control
7791,11,2,3487,ENSMUSG00000071415,97778067,0.0005735589331803843,control
7792,11,1,3826,ENSMUSG00000071415,97778072,0.00026136957658128593,control
7793,11,2,4621,ENSMUSG00000071415,97778077,0.00043280675178532783,control
7794,11,1,4680,ENSMUSG00000071415,97778079,0.00021367521367521368,control
7795,11,1,8268,ENSMUSG00000071415,97778108,0.00012094823415578132,control
7796,11,1,9903,ENSMUSG00000071415,97778121,0.00010097950116126426,control
7797,11,3,10004,ENSMUSG00000071415,97778122,0.0002998800479808077,control
7798,11,1,10531,ENSMUSG00000071415,97778129,9.495774380400722e-05,control
7799,11,1,10640,ENSMUSG00000071415,97778131,9.398496240601504e-05,control
7800,11,1,11769,ENSMUSG00000071415,97778147,8.49689863199932e-05,control
7801,11,1,12446,ENSMUSG00000071415,97778154,8.034709946970914e-05,control
7802,11,1,12506,ENSMUSG00000071415,97778156,7.996161842315688e-05,control
7803,11,3,12785,ENSMUSG00000071415,97778159,0.00023464998044583498,control
7804,11,4,12901,ENSMUSG00000071415,97778161,0.000310053484226029,control
7805,11,1,12886,ENSMUSG00000071415,97778262,7.760360080707745e-05,control
7806,11,1,13970,ENSMUSG00000071415,97778269,7.158196134574088e-05,control
7807,11,4,14384,ENSMUSG00000071415,97778280,0.00027808676307007786,control
7808,11,6,14341,ENSMUSG00000071415,97778290,0.0004183808660483927,control
7809,11,2,14161,ENSMUSG00000071415,97778293,0.0001412329637737448,control
7810,11,2,14017,ENSMUSG00000071415,97778304,0.00014268388385531855,control
7811,11,23,14090,ENSMUSG00000071415,97778310,0.0016323633782824698,control
7812,11,3,14091,ENSMUSG00000071415,97778311,0.00021290185224611454,control
7813,11,4,14123,ENSMUSG00000071415,97778315,0.0002832259434964243,control
7814,11,3,14116,ENSMUSG00000071415,97778316,0.00021252479455936526,control
7815,11,3,14144,ENSMUSG00000071415,97778317,0.00021210407239819005,control
7816,11,2,14094,ENSMUSG00000071415,97778319,0.00014190435646374344,control
7817,11,1,14082,ENSMUSG00000071415,97778320,7.10126402499645e-05,control
7818,11,4,14046,ENSMUSG00000071415,97778321,0.0002847785846504343,control
7819,11,1,12034,ENSMUSG00000071415,97778340,8.309788931361143e-05,control
7820,11,1,11927,ENSMUSG00000071415,97778342,8.384338056510439e-05,control
7821,11,4,11009,ENSMUSG00000071415,97778358,0.0003633390862021982,control
7822,11,2,10918,ENSMUSG00000071415,97778359,0.00018318373328448433,control
7823,11,8,10492,ENSMUSG00000071415,97778362,0.0007624857033930614,control
7824,11,1,10241,ENSMUSG00000071415,97778365,9.764671418806757e-05,control
7825,11,1,9377,ENSMUSG00000071415,97778377,0.00010664391596459421,control
7826,11,1,8944,ENSMUSG00000071415,97781344,0.00011180679785330948,control
7827,11,2,7631,ENSMUSG00000071415,97781364,0.0002620888481195125,control
7828,11,12,6261,ENSMUSG00000071415,97781377,0.0019166267369429804,control
7829,11,1,6101,ENSMUSG00000071415,97781380,0.00016390755613833797,control
7830,11,2,5582,ENSMUSG00000071415,97781389,0.00035829451809387314,control
7831,11,4,5064,ENSMUSG00000071415,97781400,0.0007898894154818325,control
7832,11,1,4933,ENSMUSG00000071415,97781403,0.00020271639975674033,control
7833,11,2,3347,ENSMUSG00000071415,97781434,0.0005975500448162533,control
7834,11,1,3091,ENSMUSG00000071415,97781440,0.00032351989647363315,control
7835,11,2,2976,ENSMUSG00000071415,97781443,0.0006720430107526882,control
7836,11,1,2747,ENSMUSG00000071415,97781449,0.00036403349108117945,control
7837,11,1,3889,ENSMUSG00000071415,97781830,0.00025713551041398817,control
7838,11,2,3675,ENSMUSG00000071415,97781842,0.0005442176870748299,control
7839,11,1,3656,ENSMUSG00000071415,97781843,0.0002735229759299781,control
7840,11,1,3070,ENSMUSG00000071415,97781874,0.0003257328990228013,control
7841,11,1,2923,ENSMUSG00000071415,97781877,0.00034211426616489907,control
7842,11,3,2852,ENSMUSG00000071415,97781881,0.0010518934081346423,control
7843,11,1,2610,ENSMUSG00000071415,97782352,0.0003831417624521073,control
7844,11,1,2505,ENSMUSG00000071415,97782360,0.0003992015968063872,control
7845,11,1,1791,ENSMUSG00000071415,97782380,0.0005583472920156337,control
7846,11,1,6,ENSMUSG00000038366,97824861,0.16666666666666666,control
7847,11,1,53,ENSMUSG00000038366,97838752,0.018867924528301886,control
7848,11,1,3,ENSMUSG00000082715,97969061,0.3333333333333333,control
7849,11,1,4,ENSMUSG00000082715,97969073,0.25,control
7850,11,5,10,ENSMUSG00000082715,97969134,0.5,control
7851,11,3,262,ENSMUSG00000017404,98027846,0.011450381679389313,control
7852,11,3,399,ENSMUSG00000017404,98027897,0.007518796992481203,control
7853,11,1,313,ENSMUSG00000017404,98028366,0.003194888178913738,control
7854,11,2,2532,ENSMUSG00000017404,98029791,0.0007898894154818325,control
7855,11,2,3029,ENSMUSG00000017404,98029797,0.0006602839220864972,control
7856,11,2,3737,ENSMUSG00000017404,98029807,0.0005351886540005352,control
7857,11,1,4429,ENSMUSG00000017404,98029812,0.00022578460149017836,control
7858,11,1,5797,ENSMUSG00000017404,98029830,0.00017250301880282904,control
7859,11,2,10386,ENSMUSG00000017404,98029878,0.00019256691700365877,control
7860,11,2,10790,ENSMUSG00000017404,98030270,0.00018535681186283596,control
7861,11,2,10767,ENSMUSG00000017404,98030285,0.0001857527630723507,control
7862,11,3,10306,ENSMUSG00000017404,98030292,0.0002910925674364448,control
7863,11,2,7706,ENSMUSG00000017404,98030332,0.0002595380223202699,control
7864,11,3,5944,ENSMUSG00000017404,98030353,0.0005047106325706595,control
7865,11,1,4895,ENSMUSG00000017404,98030367,0.00020429009193054137,control
7866,11,3,1954,ENSMUSG00000017404,98030397,0.0015353121801432957,control
7867,11,1,1925,ENSMUSG00000017404,98030398,0.0005194805194805195,control
7868,11,1,1021,ENSMUSG00000017404,98030407,0.0009794319294809011,control
7869,11,2,350,ENSMUSG00000017404,98030449,0.005714285714285714,control
7870,11,1,351,ENSMUSG00000017404,98030451,0.002849002849002849,control
7871,11,1,385,ENSMUSG00000017404,98030473,0.0025974025974025974,control
7872,11,1,385,ENSMUSG00000017404,98030476,0.0025974025974025974,control
7873,11,1,11,ENSMUSG00000018160,98152538,0.09090909090909091,control
7874,11,1,13,ENSMUSG00000018160,98154142,0.07692307692307693,control
7875,11,2,85,ENSMUSG00000018160,98154293,0.023529411764705882,control
7876,11,1,12,ENSMUSG00000085897,98185927,0.08333333333333333,control
7877,11,2,10,ENSMUSG00000003119,98245860,0.2,control
7878,11,1,19,ENSMUSG00000003119,98251198,0.05263157894736842,control
7879,11,1,19,ENSMUSG00000003119,98251320,0.05263157894736842,control
7880,11,1,19,ENSMUSG00000003119,98251325,0.05263157894736842,control
7881,11,1,19,ENSMUSG00000038255,98325808,0.05263157894736842,control
7882,11,1,9,ENSMUSG00000038255,98327297,0.1111111111111111,control
7883,11,2,10,ENSMUSG00000038208,98388845,0.2,control
7884,11,2,384,ENSMUSG00000002580,98437821,0.005208333333333333,control
7885,11,2,379,ENSMUSG00000002580,98437836,0.005277044854881266,control
7886,11,1,386,ENSMUSG00000002580,98437932,0.0025906735751295338,control
7887,11,1,297,ENSMUSG00000002580,98437983,0.003367003367003367,control
7888,11,1,285,ENSMUSG00000002580,98437991,0.0035087719298245615,control
7889,11,1,257,ENSMUSG00000002580,98438012,0.0038910505836575876,control
7890,11,1,64,ENSMUSG00000002580,98438252,0.015625,control
7891,11,1,3,ENSMUSG00000019312,98451393,0.3333333333333333,control
7892,11,3,119,ENSMUSG00000038150,98581400,0.025210084033613446,control
7893,11,1,80,ENSMUSG00000038150,98581526,0.0125,control
7894,11,1,31,ENSMUSG00000038150,98582040,0.03225806451612903,control
7895,11,1,3,ENSMUSG00000038150,98582829,0.3333333333333333,control
7896,11,1,139,ENSMUSG00000017221,98695634,0.007194244604316547,control
7897,11,2,292,ENSMUSG00000017221,98695748,0.00684931506849315,control
7898,11,4,311,ENSMUSG00000017221,98695832,0.012861736334405145,control
7899,11,1,312,ENSMUSG00000017221,98695835,0.003205128205128205,control
7900,11,1,205,ENSMUSG00000017221,98695954,0.004878048780487805,control
7901,11,1,12,ENSMUSG00000038067,98703569,0.08333333333333333,control
7902,11,1,114,ENSMUSG00000017210,98704780,0.008771929824561403,control
7903,11,1,57,ENSMUSG00000058756,98753313,0.017543859649122806,control
7904,11,1,48,ENSMUSG00000058756,98764837,0.020833333333333332,control
7905,11,1,48,ENSMUSG00000058756,98764842,0.020833333333333332,control
7906,11,1,41,ENSMUSG00000058756,98768564,0.024390243902439025,control
7907,11,1,169,ENSMUSG00000058756,98768740,0.005917159763313609,control
7908,11,1,164,ENSMUSG00000058756,98768757,0.006097560975609756,control
7909,11,1,204,ENSMUSG00000058756,98768813,0.004901960784313725,control
7910,11,1,214,ENSMUSG00000058756,98768842,0.004672897196261682,control
7911,11,1,188,ENSMUSG00000058756,98768916,0.005319148936170213,control
7912,11,1,10,ENSMUSG00000052915,98800298,0.1,control
7913,11,1,5,ENSMUSG00000052915,98800491,0.2,control
7914,11,1,7,ENSMUSG00000052915,98805592,0.14285714285714285,control
7915,11,1,72,ENSMUSG00000052915,98806185,0.013888888888888888,control
7916,11,2,74,ENSMUSG00000052915,98806189,0.02702702702702703,control
7917,11,1,62,ENSMUSG00000052915,98807562,0.016129032258064516,control
7918,11,1,94,ENSMUSG00000052915,98807665,0.010638297872340425,control
7919,11,1,82,ENSMUSG00000052915,98807740,0.012195121951219513,control
7920,11,1,52,ENSMUSG00000052915,98807787,0.019230769230769232,control
7921,11,1,61,ENSMUSG00000078676,98833791,0.01639344262295082,control
7922,11,1,11,ENSMUSG00000038020,98852988,0.09090909090909091,control
7923,11,1,7,ENSMUSG00000038013,98903665,0.14285714285714285,control
7924,11,1,5,ENSMUSG00000038013,98904986,0.2,control
7925,11,1,18,ENSMUSG00000017499,98910227,0.05555555555555555,control
7926,11,1,15,ENSMUSG00000017499,98910274,0.06666666666666667,control
7927,11,1,48,ENSMUSG00000017499,98919265,0.020833333333333332,control
7928,11,1,30,ENSMUSG00000017499,98920773,0.03333333333333333,control
7929,11,1,87,ENSMUSG00000017499,98921668,0.011494252873563218,control
7930,11,2,16,ENSMUSG00000037992,98973880,0.125,control
7931,11,1,12,ENSMUSG00000037992,98974145,0.08333333333333333,control
7932,11,1,263,ENSMUSG00000020914,98993009,0.0038022813688212928,control
7933,11,1,275,ENSMUSG00000020914,98993013,0.0036363636363636364,control
7934,11,1,313,ENSMUSG00000020914,98993050,0.003194888178913738,control
7935,11,3,307,ENSMUSG00000020914,98993081,0.009771986970684038,control
7936,11,3,308,ENSMUSG00000020914,98993084,0.00974025974025974,control
7937,11,1,313,ENSMUSG00000020914,98993091,0.003194888178913738,control
7938,11,2,217,ENSMUSG00000020914,98993171,0.009216589861751152,control
7939,11,1,63,ENSMUSG00000020914,98993349,0.015873015873015872,control
7940,11,1,57,ENSMUSG00000020914,98999345,0.017543859649122806,control
7941,11,1,54,ENSMUSG00000020914,99001430,0.018518518518518517,control
7942,11,1,17,ENSMUSG00000020914,99007077,0.058823529411764705,control
7943,11,1,61,ENSMUSG00000020914,99011029,0.01639344262295082,control
7944,11,1,59,ENSMUSG00000020914,99014492,0.01694915254237288,control
7945,11,1,158,ENSMUSG00000020914,99015008,0.006329113924050633,control
7946,11,1,141,ENSMUSG00000020914,99015030,0.0070921985815602835,control
7947,11,1,81,ENSMUSG00000020914,99022885,0.012345679012345678,control
7948,11,1,209,ENSMUSG00000020914,99024098,0.004784688995215311,control
7949,11,1,49,ENSMUSG00000017493,99052178,0.02040816326530612,control
7950,11,1,76,ENSMUSG00000017493,99052224,0.013157894736842105,control
7951,11,3,115,ENSMUSG00000017493,99052270,0.02608695652173913,control
7952,11,1,262,ENSMUSG00000017493,99052362,0.003816793893129771,control
7953,11,1,264,ENSMUSG00000017493,99052367,0.003787878787878788,control
7954,11,1,264,ENSMUSG00000017493,99052368,0.003787878787878788,control
7955,11,1,324,ENSMUSG00000017493,99052411,0.0030864197530864196,control
7956,11,1,408,ENSMUSG00000017493,99052505,0.0024509803921568627,control
7957,11,1,416,ENSMUSG00000017493,99052543,0.002403846153846154,control
7958,11,1,400,ENSMUSG00000017493,99052552,0.0025,control
7959,11,1,302,ENSMUSG00000017493,99052588,0.0033112582781456954,control
7960,11,1,268,ENSMUSG00000017493,99052615,0.0037313432835820895,control
7961,11,1,104,ENSMUSG00000037935,99209147,0.009615384615384616,control
7962,11,1,101,ENSMUSG00000037935,99209281,0.009900990099009901,control
7963,11,1,94,ENSMUSG00000037935,99209287,0.010638297872340425,control
7964,11,1,28,ENSMUSG00000037935,99209425,0.03571428571428571,control
7965,11,1,2,ENSMUSG00000017588,99345637,0.5,control
7966,11,2,177,ENSMUSG00000019761,99385258,0.011299435028248588,control
7967,11,1,533,ENSMUSG00000019761,99385276,0.001876172607879925,control
7968,11,1,578,ENSMUSG00000019761,99385287,0.0017301038062283738,control
7969,11,1,624,ENSMUSG00000019761,99385296,0.0016025641025641025,control
7970,11,1,622,ENSMUSG00000019761,99385304,0.001607717041800643,control
7971,11,1,628,ENSMUSG00000019761,99385308,0.0015923566878980893,control
7972,11,1,658,ENSMUSG00000019761,99385314,0.001519756838905775,control
7973,11,1,1024,ENSMUSG00000019761,99385375,0.0009765625,control
7974,11,1,1035,ENSMUSG00000019761,99385380,0.000966183574879227,control
7975,11,1,1064,ENSMUSG00000019761,99385389,0.0009398496240601503,control
7976,11,1,1070,ENSMUSG00000019761,99385395,0.0009345794392523365,control
7977,11,2,1102,ENSMUSG00000019761,99385421,0.0018148820326678765,control
7978,11,1,1085,ENSMUSG00000019761,99385441,0.0009216589861751152,control
7979,11,1,1080,ENSMUSG00000019761,99385446,0.000925925925925926,control
7980,11,1,997,ENSMUSG00000019761,99385484,0.0010030090270812437,control
7981,11,3,948,ENSMUSG00000019761,99385496,0.0031645569620253164,control
7982,11,2,805,ENSMUSG00000019761,99385514,0.002484472049689441,control
7983,11,1,648,ENSMUSG00000019761,99385555,0.0015432098765432098,control
7984,11,2,307,ENSMUSG00000019761,99385631,0.006514657980456026,control
7985,11,1,59,ENSMUSG00000019761,99389054,0.01694915254237288,control
7986,11,1,62,ENSMUSG00000019761,99389056,0.016129032258064516,control
7987,11,2,38,ENSMUSG00000019761,99389127,0.05263157894736842,control
7988,11,4,13,ENSMUSG00000035775,99428421,0.3076923076923077,control
7989,11,1,1,ENSMUSG00000086688,99932259,1.0,control
7990,11,4,5,ENSMUSG00000086688,99932684,0.8,control
7991,11,10,10,ENSMUSG00000035530,100035591,1.0,control
7992,11,1,41,ENSMUSG00000044041,100117597,0.024390243902439025,control
7993,11,1,15,ENSMUSG00000044041,100121245,0.06666666666666667,control
7994,11,1,331,ENSMUSG00000054146,100131922,0.0030211480362537764,control
7995,11,1,151,ENSMUSG00000054146,100132082,0.006622516556291391,control
7996,11,1,250,ENSMUSG00000020911,100140861,0.004,control
7997,11,2,283,ENSMUSG00000020911,100140892,0.007067137809187279,control
7998,11,1,16,ENSMUSG00000045545,100207182,0.0625,control
7999,11,24,41,ENSMUSG00000082456,100243268,0.5853658536585366,control
8000,11,1,110,ENSMUSG00000035557,100256341,0.00909090909090909,control
8001,11,1,380,ENSMUSG00000035530,100319996,0.002631578947368421,control
8002,11,1,416,ENSMUSG00000035530,100320023,0.002403846153846154,control
8003,11,2,526,ENSMUSG00000035530,100320057,0.0038022813688212928,control
8004,11,1,604,ENSMUSG00000035530,100320088,0.0016556291390728477,control
8005,11,1,604,ENSMUSG00000035530,100320089,0.0016556291390728477,control
8006,11,1,586,ENSMUSG00000035530,100320132,0.0017064846416382253,control
8007,11,2,804,ENSMUSG00000035530,100320670,0.0024875621890547263,control
8008,11,1,1297,ENSMUSG00000035530,100320723,0.0007710100231303007,control
8009,11,1,1432,ENSMUSG00000035530,100320731,0.0006983240223463687,control
8010,11,1,1549,ENSMUSG00000035530,100320738,0.0006455777921239509,control
8011,11,2,2135,ENSMUSG00000035530,100320764,0.000936768149882904,control
8012,11,3,2344,ENSMUSG00000035530,100320771,0.001279863481228669,control
8013,11,1,2748,ENSMUSG00000035530,100320789,0.000363901018922853,control
8014,11,1,2852,ENSMUSG00000035530,100320792,0.0003506311360448808,control
8015,11,1,3027,ENSMUSG00000035530,100320798,0.0003303600925008259,control
8016,11,1,3967,ENSMUSG00000035530,100320821,0.00025207965717166626,control
8017,11,1,3989,ENSMUSG00000035530,100320822,0.000250689395838556,control
8018,11,2,4150,ENSMUSG00000035530,100320942,0.00048192771084337347,control
8019,11,2,4380,ENSMUSG00000035530,100320951,0.00045662100456621003,control
8020,11,1,4396,ENSMUSG00000035530,100320952,0.00022747952684258417,control
8021,11,1,4627,ENSMUSG00000035530,100320956,0.0002161227577263886,control
8022,11,2,4823,ENSMUSG00000035530,100320964,0.00041467965996267884,control
8023,11,2,5069,ENSMUSG00000035530,100320967,0.0003945551390806865,control
8024,11,1,5954,ENSMUSG00000035530,100320986,0.00016795431642593214,control
8025,11,1,6326,ENSMUSG00000035530,100320996,0.00015807777426493836,control
8026,11,2,6486,ENSMUSG00000035530,100320999,0.0003083564600678384,control
8027,11,1,6492,ENSMUSG00000035530,100321000,0.00015403573629081948,control
8028,11,1,6686,ENSMUSG00000035530,100321005,0.00014956625785222854,control
8029,11,1,7619,ENSMUSG00000035530,100321029,0.000131250820317627,control
8030,11,1,7637,ENSMUSG00000035530,100321031,0.00013094146916328402,control
8031,11,2,7991,ENSMUSG00000035530,100321038,0.0002502815667626079,control
8032,11,2,8070,ENSMUSG00000035530,100321327,0.00024783147459727387,control
