p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.0020400843176504773	-0.6053751887857686	0.095	0.159	1	1	LRRK2
4.042520198514463e-4	-0.6054454995017203	0.043	0.167	1	4	RGS19
7.070584876313729e-6	-0.6055250576455192	0.08	0.21	0.141015744773201	3	PAPPA
1.9684292658815825e-5	-0.6055703928547006	0.014	0.235	0.3925835327874228	6	TOP2A
3.3100673922984946e-19	-0.6056374726888041	0.065	0.45	6.6015984072001174e-15	2	POP7
1.4113579742884927e-7	-0.6058163754722541	0.194	0.629	0.0028148123439209697	6	ETFA
0.006136580993964946	-0.6059697603626443	0.051	0.115	1	3	LRP1
1.1218147916506289e-7	-0.6059907620502692	0.097	0.478	0.0022373474204680143	6	AIMP2
1.391838962072789e-6	-0.6060568513422334	0.172	0.313	0.027758836259579703	1	OSTF1
5.70875076605534e-7	-0.6064352661223572	0.014	0.296	0.01138553252782077	6	DCTN2
6.856828811971839e-9	-0.6065804049681172	0.167	0.64	1.3675259382596637e-4	6	ANAPC16
2.680811804515331e-5	-0.606592638166833	0.186	0.305	0.5346611062925376	1	PTP4A2
0.007759236685889341	-0.6068408476435033	0.056	0.396	1	7	SLC25A37
3.207509686303377e-8	-0.6070465852127711	0.014	0.341	6.397057318363455e-4	6	CTTN
6.304930913071453e-4	-0.6070738600304753	0.872	0.808	1	5	TKT
9.990348894354361e-15	-0.6072619730080864	0.027	0.303	1.9924751834900338e-10	2	BMP4
4.287726424920877e-18	-0.6074487835790123	0.054	0.411	8.551441581862196e-14	2	SVIP
0.0058832958414708255	-0.6076262547386297	0	0.307	1	7	TRIP10
1.3686133504434178e-5	-0.607628060166229	0.462	0.563	0.2729562466124352	1	SPCS3
1.161217456647355e-15	-0.607749085672659	0.027	0.325	2.3159320955374846e-11	2	FAM213A
2.022009043904681e-7	-0.6079219193073395	0	0.285	0.0040326948371634955	6	TCEAL1
5.5160752539070185e-6	-0.6081752540167629	0.347	0.766	0.11001260486392157	6	PARK7
5.389925119110328e-4	-0.6083041864727017	0.577	0.619	1	5	FBL
7.147573744019525e-8	-0.6083608376256469	0.139	0.549	0.001425512107507254	6	KDELR1
5.371202176174706e-18	-0.6083692990824074	0.194	0.668	1.0712325620162834e-13	2	PDCD6
1.7428577494402644e-17	-0.6084331305972384	0.059	0.407	3.4759554954836636e-13	2	YIPF4
1.4285125475285962e-7	-0.608435308467369	0	0.291	0.0028490254247910325	6	BTG3
0.0031852815961611537	-0.60855645740753	0	0.102	1	5	PARVG
3.501975705329646e-7	-0.6087313597627027	0	0.276	0.006984340346709446	6	MOB4
6.408951315011904e-18	-0.6087612053758391	0.118	0.526	1.278201250265974e-13	2	HIST1H1C
8.231823754861674e-18	-0.6090466939989352	0.038	0.372	1.6417549296696123e-13	2	WDR34
6.10121617514192e-8	-0.609300623133793	0.028	0.357	0.0012168265539703046	6	CNPY2
1.0101080549873224e-7	-0.6093241700572981	0.014	0.323	0.0020145595048667157	6	EMG1
0.004089472305419633	-0.6094907216629522	0.112	0.226	1	4	STK17B
0.0018661049277595447	-0.6095440105114927	0.944	0.942	1	7	RPS20
0.005349513140758553	-0.6095958179830556	0.085	0.162	1	3	HLA-DQB1
2.3953168229914376e-13	-0.6097761286991924	0	0.237	4.777219871774123e-9	2	GABRB3
5.3797242239477246e-18	-0.6098452813559199	0.808	0.794	1.0729321992241343e-13	1	FKBP1A
0.00265572595845764	-0.6100960042693129	0.013	0.127	1	5	FCGR2A
4.1830572001781054e-7	-0.6101211252381616	0.018	0.107	0.008342689280035214	1	KLF2
4.998708130909724e-18	-0.6103494058890195	0.065	0.422	9.969423496286354e-14	2	DCUN1D5
1.487619477262183e-16	-0.6103876394994839	0.022	0.331	2.9669082854516978e-12	2	MFGE8
2.9779803726001743e-9	-0.6104925919512414	0.565	0.67	5.939284055113788e-5	1	ARF1
2.743003911169591e-27	-0.6105305966430459	0.968	0.974	5.470647000436633e-23	2	RPS3
0.006072174234741981	-0.610551092708165	0.564	0.613	1	5	PCBP1
9.630959461526972e-5	-0.6118628725003793	0.129	0.285	1	4	GCC2
4.888162365970661e-8	-0.6121454163894899	0.042	0.388	9.748951022691886e-4	6	SNHG3
6.433631865096739e-7	-0.6122107918029802	0	0.266	0.012831235391748937	6	PHLDA1
1.5013663563372308e-6	-0.6122173459458392	0.014	0.28	0.029943250610789732	6	PLAU
2.774982272250067e-7	-0.6124514754281657	0.246	0.407	0.005534424643775533	1	BID
1.1772990424043739e-8	-0.6128186726516089	0.889	0.941	2.3480052101712833e-4	6	UBB
7.31444619120403e-5	-0.612956486257284	0.172	0.339	1	4	MGST2
0.005441502712625023	-0.6129589327780727	0.077	0.193	1	5	PDK4
4.2938913966093177e-7	-0.6130506923765675	0	0.273	0.008563737001397623	6	C1R
4.41217824485593e-20	-0.6132443405232806	0.14	0.605	8.799648291540667e-16	2	HSPA9
1.0483450492194035e-12	-0.6133219264587771	0.032	0.283	2.090819366163178e-8	2	PBK
8.262134151368735e-4	-0.6133649440160959	0.038	0.184	1	5	CA12
1.8438996574821602e-7	-0.6134039912192341	0.014	0.314	0.0036774734768824204	6	CPE
0.009429152445609688	-0.6134943547248546	0.062	0.125	1	3	HACD4
2.5213753041761495e-9	-0.6138467216829031	0.553	0.61	5.028630906648912e-5	1	TPM4
5.902919156342127e-8	-0.6138720598068401	0.042	0.385	0.0011772781965408738	6	GNL3
2.7203238760859446e-30	-0.6139430215755235	0.991	0.967	5.425413938465808e-26	1	RPL18A
1.156341724880216e-19	-0.6139472144521223	0.145	0.612	2.306207936101103e-15	2	CCT7
1.2513412320211234e-7	-0.6141026630927149	0.681	0.927	0.0024956749531429285	6	RPL24
0.003042553606512269	-0.6141345578726007	0.114	0.197	1	3	CLEC2B
1.850775858842983e-6	-0.6145312572443017	0	0.249	0.036911873728764456	6	PRAME
3.343703375685891e-17	-0.615112567684101	0.011	0.316	6.668682012467941e-13	2	LOXL2
4.580004406411973e-19	-0.6152066329336825	0.012	0.229	9.134360788148039e-15	1	LY6K
0.005361877737741319	-0.6155236157641388	0.944	0.974	1	7	RPL23A
0.004884445540701611	-0.6157100580510295	0.321	0.428	1	5	BAX
6.879154005655026e-7	-0.61574690931774545	0	0.265	0.013719784748878383	6	NUDT8
3.128318832202631e-4	-0.6157683321599345	0.08	0.155	1	1	PTPRE
1.2102721053136726e-13	-0.6157890533107808	0.075	0.378	2.413766686837589e-9	2	CENPW
9.763999074164895e-17	-0.6158753399643102	0.199	0.657	1.9473319753514466e-12	2	METTL26
6.886845786861073e-15	-0.6159145889634964	0.038	0.232	1.3735125237315725e-10	1	MPP1
4.7369642693006704e-9	-0.6160582037168996	0.097	0.525	9.447401538693258e-5	6	NME4
3.413503820889477e-8	-0.6165281394032365	0	0.145	6.807892020381973e-4	2	IL11
2.2833966325757473e-8	-0.6165353768839363	0.022	0.189	4.55400624400907e-4	2	FGL1
5.202348016512642e-9	-0.6165769308802147	0.547	0.588	1.0375562884132813e-4	1	MRPS18C
3.313467362565397e-4	-0.6167756683970159	0.009	0.116	1	4	LRP1
9.081541442983161e-6	-0.6173096847374578	0	0.221	0.18112226253885616	6	CDC20
0.004209695557368206	-0.6173558398859584	0.944	0.952	1	7	RPL18
9.599111402337499e-13	-0.6174456111418689	0.011	0.242	1.9144467780821906e-8	2	MTUS1
2.3987935706976794e-6	-0.6175782575616882	0	0.245	0.04784153897399452	6	BIRC5
3.1705314126708633e-7	-0.617779205856627	0.08	0.239	0.00632330784943077	3	NRP2
7.329492539171501e-13	-0.6178490713288625	0.758	0.956	1.4617939920123643e-8	2	MT-ND3
4.258035434575233e-10	-0.6180045825825805	0.097	0.557	8.492225870716845e-6	6	MRPS16
0.009725612401704378	-0.6181599334668333	0.056	0.378	1	7	DNAJB6
8.3057842262832e-6	-0.6184043884405974	0.013	0.227	0.16565056060899216	5	PAQR5
0.009859904688709932	-0.61856465474028	0	0.278	1	7	SERPINH1
2.0980725167989498e-7	-0.6186424039988244	0.023	0.175	0.0041843958275038255	3	CLDN2
1.5668740268113323e-4	-0.6186644293023967	0.074	0.152	1	1	C9orf72
3.4429746377895805e-8	-0.6186901994024827	0	0.312	6.86666861760754e-4	6	FAIM
0.006963187202778499	-0.6189948793391999	0	0.298	1	7	TNPO1
4.3750361615254396e-8	-0.6189980468518255	0.014	0.337	8.725572120546337e-4	6	MNAT1
0.006963186927652138	-0.6190248310110175	0	0.298	1	7	MANBAL
4.842836426142733e-10	-0.6191002803799074	0.37	0.519	9.658552968299066e-6	1	NDUFAF2
1.549855527511335e-4	-0.6192026885781914	0.014	0.196	1	6	LXN
4.930293921038132e-19	-0.6195578147752376	0.204	0.689	9.83297819611845e-15	2	ETFA
0.005595835030658587	-0.6199210333245754	0.06	0.152	1	4	TBXAS1
1.1390124479469908e-8	-0.6204093209299355	0.917	0.971	2.2716464261854783e-4	6	RPL32
6.254893800065023e-8	-0.62041100400835	0	0.14	0.0012474760194849683	2	FGB
3.201997904999751e-8	-0.6204119308677873	0	0.314	6.386064621731503e-4	6	IARS
4.025991467707003e-4	-0.6205132263967638	0.059	0.127	1	1	LRP1
1.3272153264329916e-21	-0.6206025812396159	0.108	0.561	2.6469982470379584e-17	2	ZFAND6
6.243397731916365e-8	-0.6206615106103086	0.042	0.385	0.0012451832436534	6	GEMIN6
0.005995228050467913	-0.6206756657739458	0	0.306	1	7	GNG12
6.134312739009384e-19	-0.6212560622942801	0.102	0.513	1.2234273326680316e-14	2	MED31
1.4972286961712967e-5	-0.6215443360162207	0.767	0.804	0.29860729116440343	4	TALDO1
1.468221599716442e-6	-0.6217510962254464	0.292	0.689	0.029282211584744717	6	ATP5MC1
1.3018796888216033e-18	-0.6219882011841715	0.161	0.61	2.5964688513858057e-14	2	ORMDL2
2.6051855934305433e-8	-0.6220158543020016	0.042	0.398	5.195782147537876e-4	6	GEMIN7
0.001719301475274001	-0.6222978526203748	0.667	0.657	1	5	SEC11A
3.163665647693395e-9	-0.6226292679321934	0.175	0.359	6.309614767759706e-5	1	LAP3
1.986414506491871e-4	-0.6226387865875332	0.182	0.288	1	3	SHKBP1
1.432522260577951e-11	-0.6226450016129186	0.225	0.427	2.8570223964966653e-7	1	WFDC21P
7.358068047834584e-9	-0.6226453101299936	0.032	0.218	1.4674930914601293e-4	2	LXN
9.56573611471909e-8	-0.6227040070266401	0.264	0.713	0.0019077904107195752	6	MDH2
9.53513911516849e-18	-0.6230656838919972	0.731	0.957	1.9016881451292035e-13	2	RPL7A
2.544358736507635e-5	-0.6231089008361199	0.038	0.116	0.5074469064090827	1	CLEC4E
5.469943749721088e-5	-0.6232563741558422	0.014	0.216	1	6	GDF15
2.1011571794979026e-19	-0.6233152876163093	0.054	0.427	4.190547878790617e-15	2	CFL2
4.47719343919749e-20	-0.6237135440641597	0.054	0.447	8.929314595135474e-16	2	NPM3
5.38417273261335e-4	-0.6239748300483238	0.04	0.129	1	3	GIMAP7
2.85208338412772e-19	-0.6241535695590195	0.21	0.703	5.6881951013043244e-15	2	PSMA5
0.0095101082462664	-0.6242379097620268	0	0.281	1	7	EFEMP1
4.6990572972688064e-8	-0.6244869011360391	0.125	0.539	9.371799873672908e-4	6	POLR2F
2.166677933576168e-7	-0.6245102058342145	0	0.284	0.004321222470724309	6	TRIM16L
1.6421505912270685e-7	-0.6246208005219531	0	0.288	0.0032751051391432654	6	SPDL1
0.0020353797123876527	-0.6247425618033133	0.251	0.336	1	1	CXCL1
2.5572700906568138e-17	-0.6247768098939852	0.022	0.333	5.10021946880595e-13	2	B9D1
0.0027261850676663893	-0.6250277477601752	0.026	0.114	1	4	THEMIS2
7.478292899386764e-13	-0.6251096849046486	0.097	0.401	1.4914707358536964e-8	2	SOX4
1.7079473048551193e-8	-0.6253804319255805	0.672	0.616	3.40633010480305e-4	1	NDUFS6
5.347632150019833e-20	-0.6254189822395527	0.032	0.398	1.0665317559999554e-15	2	TUSC3
6.500570534073072e-5	-0.625622787052256	0.038	0.225	1	5	NRP2
1.2439082483604646e-4	-0.6257015547595742	0.198	0.358	1	4	TMOD3
5.713008698468581e-20	-0.6262739100148944	0.086	0.503	1.1394024548225738e-15	2	AHSA1
3.3525439352035114e-6	-0.6263492523284828	0.949	0.923	0.06686313624369883	5	DDX5
1.760324484225503e-7	-0.6263893281311463	0	0.287	0.0035107911513393435	6	CALB2
0.009339492118501106	-0.6264152160531264	0	0.282	1	7	MIR4458HG
3.3105420920927513e-15	-0.6264285492828339	0.263	0.703	6.602545148469784e-11	2	SSR3
1.720649232337823e-8	-0.6268789528000827	0.175	0.345	3.431662828974554e-4	1	RAP1A
4.624825992649255e-26	-0.6269381170098431	0.015	0.303	9.223752959739674e-22	1	SLC43A3
3.723516729913375e-8	-0.6270379265101698	0.028	0.366	7.426181766139235e-4	6	CBX5
4.328522939592235e-13	-0.627231684221421	0.876	0.961	8.632806150722753e-9	2	RPS15
2.356452197770663e-8	-0.627457297078953	0.009	0.105	4.699708263233811e-4	1	SYK
3.687132420617245e-4	-0.6275458824120911	0.102	0.2	1	3	LXN
2.937737982271478e-19	-0.627599965522158	0.065	0.44	5.859024631842235e-15	2	ALG8
1.5506136402022725e-18	-0.6278924570246933	0.038	0.382	3.0925438440194124e-14	2	CTTN
2.9419478376156993e-22	-0.6279667181619925	0.047	0.324	5.867420767340751e-18	1	MCM4
7.270944906517766e-22	-0.6280364475291693	0.215	0.749	1.4501172521559032e-17	2	COX17
0.0027622152226196924	-0.6283913286017708	0.064	0.191	1	5	ALDH2
2.9099295762725193e-9	-0.6284316998864751	0.069	0.484	5.8035635469179125e-5	6	TMED3
0.009510108610707436	-0.628861871524087	0	0.281	1	7	PGP
8.590585287616512e-8	-0.6290013947784245	0.194	0.644	0.0017133063297622372	6	COA3
3.4495951313422483e-18	-0.6290307123529533	0.032	0.371	6.87987252994898e-14	2	PSMG1
3.797003517966992e-4	-0.629085462548683	0.052	0.185	1	4	BIN2
1.6290706781360404e-18	-0.6290913030225047	0.581	0.925	3.249018560474519e-14	2	ATP5PD
1.5650943170903128e-4	-0.6291166801363846	0.224	0.381	1	4	PTBP3
7.282784527709354e-18	-0.6294070806535849	0.032	0.36	1.4524785462063535e-13	2	ACAT2
8.896607855403222e-4	-0.6294944424527177	0.103	0.227	1	4	DRAM2
2.915247325845985e-7	-0.6300158630672241	0.292	0.735	0.005814169266667233	6	ATP5IF1
1.2326623413640519e-9	-0.6300164538723267	0.056	0.469	2.458421773616465e-5	6	VBP1
0.0016275409387313377	-0.6302886358013411	0.833	0.893	1	7	BTF3
0.006061467301364192	-0.6303412887283386	0.526	0.599	1	5	MOB1A
6.711500887143713e-7	-0.6303500549797949	0.583	0.859	0.01338541736931942	6	COX7B
4.115719512295959e-17	-0.6303813262070919	0.204	0.66	8.208390995323061e-13	2	MRPS18C
1.7689853342859385e-23	-0.6307068807461372	0.074	0.378	3.5280643506998755e-19	1	SERPINH1
1.5265380657262977e-6	-0.6307621763914333	0.208	0.579	0.03044527518284528	6	PGD
4.792279957550298e-19	-0.6309482358968359	0.215	0.717	9.557723147338314e-15	2	ERGIC3
3.0210566733909327e-4	-0.6310715556507847	0.483	0.562	1	4	TBCB
3.26416956447807e-21	-0.631293518824537	0.161	0.644	6.510059779395063e-17	2	TBCB
7.034881355197003e-7	-0.6320537110982907	0.011	0.147	0.014030367374804903	3	CHGB
5.461134193182809e-14	-0.6320962104100971	0.28	0.704	1.0891686034883795e-9	2	NAA38
2.8647408173300886e-21	-0.6322397695245486	0.118	0.571	5.713439086083129e-17	2	DNAJC19
1.3424742618924458e-22	-0.6322410876493767	0.949	0.995	2.6774306679182938e-18	3	RPL21
6.876724783329077e-9	-0.6324314967484366	0.694	0.935	1.3714939907871513e-4	6	RPS8
3.5271478424890863e-6	-0.6325155143329164	0.069	0.364	0.07034543657060234	6	EGR1
2.7340791052328065e-5	-0.6326530516102642	0	0.202	0.5452847367476309	6	PAPPA
3.2304052297312236e-25	-0.633318988799429	0.027	0.319	6.442720190175952e-21	1	CENPU
2.888432369172834e-7	-0.6333608560880255	0.272	0.413	0.0057606895170783	1	UBE2S
8.758979766326424e-19	-0.6340732732322323	0.054	0.422	1.746890924596142e-14	2	RPF2
2.1330697942588403e-19	-0.6342645838248977	0.038	0.393	4.254194397669831e-15	2	IFT22
7.285822027792343e-20	-0.6343210659897014	0.07	0.472	1.453084345222905e-15	2	TMEM106B
5.926660225719885e-13	-0.634429164185994	0.737	0.962	1.1820131154175739e-8	2	MTATP6P1
8.024467463053194e-17	-0.6354315082719628	0.478	0.89	1.600399790831329e-12	2	ATP5PF
3.3136075719033485e-4	-0.6356923024498587	0.062	0.165	1	3	CORO1A
1.307043909573022e-8	-0.6357215858000709	0.028	0.382	2.606768373252435e-4	6	RARS
6.467518986587521e-20	-0.6359705712518338	0.075	0.482	1.2898819866850152e-15	2	ERLEC1
1.681381607580211e-14	-0.6360288969578745	0.032	0.313	3.3533474781579726e-10	2	PLAU
7.613207710514098e-12	-0.6360603076039568	0.302	0.514	1.5183781457849317e-7	1	C20orf27
2.2044404145762057e-5	-0.6363582065766693	0.166	0.282	0.4396535962830785	1	CNPY3
1.9632192624723603e-12	-0.6366268092957104	0.683	0.663	3.915444497074876e-8	1	PSMA1
3.468879358751537e-13	-0.6366534879875607	0.242	0.627	6.918332993094066e-9	2	TIMM8B
1.8999351373569918e-17	-0.6366594178024423	0.005	0.308	3.7892306379447845e-13	2	PITPNA-AS1
0.007780542772046679	-0.6366900053570245	0	0.292	1	7	CFAP20
1.428303420488019e-8	-0.6366933356868821	0	0.326	2.8486083418213055e-4	6	TRIP10
5.769680974718795e-20	-0.6367068523865843	0.134	0.593	1.1507051735979165e-15	2	TMEM208
3.159708005210308e-4	-0.6367954454475395	1	0.97	1	7	RPS29
3.7615141972614105e-6	-0.6368629244825443	0.034	0.215	0.07501963915018157	4	TWF2
5.327706371055367e-4	-0.6376653022391809	0.034	0.151	1	4	LRRK2
8.715644808467381e-21	-0.637724418416475	0.145	0.622	1.7382482006007346e-16	2	MRPS34
0.009142610336208687	-0.6378806309341701	0.111	0.47	1	7	PDZD11
4.915899704644989e-7	-0.6382979928892344	0	0.271	0.009804270370943967	6	BMP4
0.007484646950648679	-0.6383519919349575	0.056	0.393	1	7	ZSWIM7
2.627864880922764e-14	-0.6384411464358455	0.565	0.912	5.241013718512361e-10	2	ATP5MF
3.3214972760193134e-18	-0.6385395583090161	0.083	0.337	6.624394167292918e-14	1	TYMS
5.3469929988945584e-17	-0.6386342125468953	0.027	0.341	1.0664042836995308e-12	2	ITGAV
1.356066396428762e-6	-0.6387875029651995	0.111	0.446	0.02704538821037523	6	TUBB4B
4.1060091812146483e-8	-0.639578577780443	0.056	0.414	8.189024711014495e-4	6	MZT2A
0.007924983496598693	-0.6401724144595575	0	0.291	1	7	GSS
6.843546104586154e-7	-0.6403638850741888	0.347	0.763	0.013648768350986624	6	SRP9
6.8289993972320144e-18	-0.640616930970889	0.086	0.461	1.361975639783953e-13	2	ARL3
4.160985529761211e-5	-0.6409436403489996	0.389	0.675	0.8298669540555759	6	NDUFA6
9.149656441956117e-9	-0.6409628377307754	0.056	0.439	1.824807480783728e-4	6	RUVBL2
1.1012927299296751e-15	-0.6410038115924974	0.387	0.817	2.196418220571744e-11	2	PARK7
0.0045585234219313224	-0.6410857166655328	0.06	0.157	1	4	HLA-DMB
1.4252442814891407e-6	-0.641274723437553	0	0.253	0.028425071950019424	6	ELF3
1.608457213520901e-7	-0.6413402054214632	0.018	0.111	0.003207907066646085	1	PTAFR
3.392147220964341e-21	-0.6416958355234703	0.07	0.49	6.765298417491282e-17	2	DCAF13
4.2098445905432074e-8	-0.6417023351047696	0.014	0.337	8.396114051379373e-4	6	DANCR
9.435051959658875e-4	-0.6422209444159155	0.207	0.348	1	4	GCA
0.009683564496921008	-0.6423009836048428	0	0.28	1	7	MVB12A
2.5618017747263253e-17	-0.642424040942328	0.027	0.343	5.109257459514183e-13	2	TMEM97
7.040730653648378e-18	-0.6426030179992854	0.033	0.255	1.4042033215636325e-13	1	SERPINB2
9.407963082639779e-13	-0.643296741197465	0.003	0.144	1.8763241572016776e-8	1	DAPP1
3.1110195358004705e-9	-0.643423276401226	0.003	0.104	6.204617362200459e-5	1	HK3
9.593868401715896e-22	-0.6435543518107452	0.086	0.525	1.9134011140382182e-17	2	CRIPT
1.922036960318337e-14	-0.6436856255783525	0.63	0.692	3.8333105136588915e-10	1	SET
9.935524450837473e-16	-0.6437207432037084	0.016	0.298	1.9815409964750256e-11	2	PTGES
3.196576135096365e-10	-0.6437566292791583	0.958	0.991	6.375251443836191e-6	6	S100A6
0.0029267797839676716	-0.643885927948408	0.207	0.325	1	4	WSB1
4.575300994390774e-6	-0.6441371280813923	0.361	0.721	0.0912498030321296	6	NDUFAB1
2.286159388528525e-8	-0.6441453769056444	0.097	0.5	4.55951628448129e-4	6	OAT
5.313228990976778e-12	-0.6441849796936747	0.054	0.313	1.0596703899604086e-7	2	SPARC
1.0036560274246446e-8	-0.6442520987570501	0.042	0.41	2.001691581095711e-4	6	MRPS11
2.1666776173214296e-7	-0.6443624474874138	0	0.284	0.004321221839985859	6	RPL39L
0.0029751124060569544	-0.644417594560534	0.026	0.113	1	4	LILRA5
3.475121194543345e-7	-0.644653889855336	0.097	0.45	0.006930781710397247	6	HCFC1R1
1.700115365233239e-20	-0.6447742881244614	0.108	0.546	3.3907100844211717e-16	2	MRPL24
1.2815389690093307e-26	-0.6447943172666659	0.024	0.324	2.555901319792209e-22	1	OXCT1
1.0286181776502387e-9	-0.6449132976615912	0.972	0.969	2.051476093505636e-5	3	ANXA2
1.646121431346606e-13	-0.6452460128770241	0.195	0.423	3.2830245826776707e-9	1	FAM216A
2.803607249493174e-8	-0.6452553145864551	0.095	0.235	5.591514298389186e-4	1	SP110
1.9661575209351202e-8	-0.6455785959204933	0.028	0.375	3.9213045597530035e-4	6	MPZL1
5.474966002093646e-10	-0.6458152529296761	0.441	0.553	1.0919272194575566e-5	1	MRPL3
8.025260961300998e-8	-0.6458381004115558	0.053	0.173	0.001600558046121871	1	RIPOR2
9.199109016717047e-6	-0.6460507324084748	0.009	0.162	0.18346703022940478	4	SERPINE2
2.8364256801218622e-11	-0.6461159328757434	0.355	0.531	5.656967376435042e-7	1	OAT
1.3782943479027628e-17	-0.6462636842331146	0.032	0.367	2.7488702474572703e-13	2	SEMA3C
0.007780542467956137	-0.6463236823877916	0	0.292	1	7	TWF1
0.0059622987167810716	-0.6466375231219764	0.111	0.5	1	7	GRHPR
8.222867082175016e-9	-0.6467146004109096	0.028	0.388	1.6399686108689853e-4	6	CCDC47
1.413455609645403e-20	-0.6468944016895604	0.177	0.669	2.818995867876792e-16	2	RPL22L1
4.3243523316677783e-16	-0.6469059759598137	0.511	0.89	8.624488290278217e-12	2	SNHG5
2.1692239008263493e-4	-0.647504477782122	0.664	0.694	1	4	ZFP36L1
3.5184400058625757e-13	-0.647647168624166	0.022	0.274	7.017176747692321e-9	2	SERPINE1
1.191546076169178e-13	-0.6477943975534972	0.059	0.346	2.3764194943118083e-9	2	CENPN
1.0793054372439682e-7	-0.6480466716939319	0	0.295	0.0021525667640393703	6	SERPINH1
8.308377681140363e-15	-0.6481101450492601	0.285	0.724	1.657022844726634e-10	2	SNRPD1
0.008221232531481593	-0.6483383961646906	0	0.289	1	7	RPP30
0.008102737029901011	-0.6483994930110881	0.278	0.672	1	7	SMIM26
1.884889148614067e-4	-0.6484422265826411	0.042	0.239	1	6	TAGLN
3.216629476567702e-10	-0.6485946843501966	0.726	0.929	6.415245828066625e-6	2	RPS28
1.6087656799519724e-8	-0.6486607193328652	0.014	0.351	3.208522272096214e-4	6	IFT22
1.6245210589648256e-6	-0.6487401023287618	0	0.251	0.03239944799999448	6	TP53I3
3.2528552213956013e-18	-0.6487659677581901	0.032	0.371	6.487494453551387e-14	2	PPP1R14B
0.004304165323946809	-0.6487769178117792	0.04	0.106	1	3	LGALS9
8.396991731909686e-12	-0.6489446476440042	0.009	0.146	1.6746960310120677e-7	1	XAF1
0.00617671980507962	-0.6491982633360425	0.444	0.781	1	7	SUMO2
3.34756442895103e-7	-0.6493868561284325	0.125	0.493	0.006676382497099934	6	RANBP1
1.6153765121033218e-7	-0.6493978156174367	0.028	0.342	0.003221706915738865	6	PGRMC2
1.178379675310908e-20	-0.6494354594057462	0.086	0.51	2.350160424440075e-16	2	MRPS26
3.4240007251309795e-17	-0.6495757915079765	0.71	0.954	6.828827046201226e-13	2	RPS25
4.974611217315717e-11	-0.6496920958295052	0.957	0.959	9.921364611814465e-7	4	ARPC3
8.955714830327033e-19	-0.6497518774350365	0.022	0.356	1.7861277657604235e-14	2	MANBAL
7.979830187629948e-17	-0.6499167620594625	0.016	0.312	1.5914973326209169e-12	2	C1S
1.5381392823894766e-8	-0.6502373863832935	0	0.325	3.0676649847975724e-4	6	GNG12
1.0879262060741737e-13	-0.6503626186582538	0.478	0.835	2.169760025394332e-9	2	WDR83OS
0.0014282989943038024	-0.6504515227033938	1	0.928	1	7	RPS7
5.298395104087845e-7	-0.650686658276271	0.042	0.349	0.010567119195592799	6	TFRC
5.170454511442098e-6	-0.6507120124078996	0.172	0.368	0.10311954477620121	4	SUPT5H
0.009171673291147216	-0.6507211695172495	0	0.283	1	7	CTNNAL1
3.451291283472227e-8	-0.6509195316032534	0.083	0.471	6.883255335757009e-4	6	MRPL16
1.4680077306807246e-15	-0.6511239022582651	0.086	0.43	2.927794618069637e-11	2	UBE2S
9.723433978180187e-20	-0.6511965084826061	0.038	0.396	1.9392416726082566e-15	2	CCDC167
3.9777344766019936e-10	-0.6512540297818395	0.139	0.628	7.933193640135016e-6	6	NDUFC2
6.705162105851352e-4	-0.6513712491340398	0.552	0.645	1	4	CAP1
8.135605067865201e-8	-0.651459613778809	0.024	0.125	0.0016225650747350357	1	ITGAL
2.853656243291865e-11	-0.6519178711236897	0.536	0.611	5.691332011621296e-7	1	FIS1
8.49482818644505e-5	-0.6519393186471332	0.153	0.267	1	3	IL18
2.834856671263182e-11	-0.6520833675154085	0.509	0.619	5.65383814516729e-7	1	ATP5F1D
3.266427915453947e-7	-0.6521930037332652	0.181	0.59	0.006514563834581352	6	POLR2K
4.42354623946867e-15	-0.6528261086839446	0.169	0.42	8.822320619996317e-11	1	NQO2
5.585240844532883e-12	-0.6528515396439218	0.272	0.463	1.1139204340336382e-7	1	BRIX1
0.002096673032383618	-0.6531023812830377	1	0.967	1	7	EEF1A1
1.383272596519101e-11	-0.6532710267308877	0.565	0.613	2.7587988664976947e-7	1	NDUFA11
1.6028067672567195e-9	-0.6534267489250656	0.097	0.539	3.1966378166168016e-5	6	MRPL42
2.0967415165025287e-19	-0.6535118988217168	0.081	0.484	4.181741280512643e-15	2	ECI2
3.646687283214182e-8	-0.6535547992332914	0.111	0.52	7.272953117642365e-4	6	COA4
5.932368052774858e-13	-0.6537388558838435	0.651	0.703	1.1831514844454177e-8	1	ATP5PB
6.437438855310775e-16	-0.6537966879661635	0.18	0.437	1.2838828053031809e-11	1	PITPNB
3.346550825228562e-7	-0.6538997761386631	0.556	0.652	0.0066743609658358434	1	MSN
3.065873054771865e-18	-0.6539049549773984	0.054	0.41	6.114577220437007e-14	2	CSE1L
4.8166656257061553e-4	-0.6541558916433179	0.31	0.439	1	4	HCFC1R1
0.008362572423857772	-0.6541560600812805	0.013	0.104	1	5	TNFRSF1B
1.1515599108152232e-15	-0.654226666357296	0.077	0.307	2.296671086129881e-11	1	CXCL2
1.0942306300503611e-21	-0.654720179609745	0.833	0.951	2.18233356857244e-17	2	RPS7
3.6518754424707786e-7	-0.6548004742127138	0.222	0.632	0.007283300382463721	6	PPDPF
